strategy,source,strategy_style,asset,category,timeframe,tf_style,final_capital_inr,profit_inr,return_pct,sharpe,sortino,calmar,max_dd_pct,win_rate_pct,profit_factor,num_trades,avg_trade_inr,dd_under_15pct,grade
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,1m,Intraday,3949.94,-6050.06,-60.5,-75.235,-49.767,-1.0,-60.52,7.3,0.037,96,-63.02,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,1m,Intraday,6098.07,-3901.93,-39.02,-60.42,-31.301,-1.0,-39.02,3.8,0.004,52,-75.04,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,NIFTY50,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,NIFTY50,Index,5m,Intraday,9777.73,-222.27,-2.22,-6.61,-1.002,-1.0,-2.22,25.0,0.031,4,-55.57,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,NIFTY50,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,NIFTY50,Index,5m,Intraday,9165.75,-834.25,-8.34,-11.959,-2.044,-1.0,-8.34,0.0,0.0,13,-64.17,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,NIFTY50,Index,5m,Intraday,9261.06,-738.94,-7.39,-12.128,-2.952,-1.0,-7.39,0.0,0.0,10,-73.89,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,NIFTY50,Index,5m,Intraday,6743.69,-3256.31,-32.56,-26.022,-11.31,-1.0,-32.56,11.6,0.047,69,-47.19,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,NIFTY50,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,5m,Intraday,5034.09,-4965.91,-49.66,-27.171,-15.083,-0.984,-50.46,13.4,0.124,112,-44.34,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,5m,Intraday,6968.09,-3031.91,-30.32,-23.679,-10.227,-1.0,-30.32,17.9,0.083,67,-45.25,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,NIFTY50,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,NIFTY50,Index,15m,Intraday,9983.98,-16.02,-0.16,-2.364,0.0,-1.0,-0.16,0.0,0.0,1,-16.02,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,NIFTY50,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,NIFTY50,Index,15m,Intraday,9572.43,-427.57,-4.28,-5.693,-0.804,-1.0,-4.28,15.4,0.039,13,-32.89,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,NIFTY50,Index,15m,Intraday,9813.38,-186.62,-1.87,-3.042,-0.229,-1.0,-1.87,25.0,0.098,4,-46.65,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,NIFTY50,Index,15m,Intraday,7610.65,-2389.35,-23.89,-12.72,-5.615,-1.0,-23.89,20.5,0.159,78,-30.63,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,NIFTY50,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,15m,Intraday,5737.94,-4262.06,-42.62,-15.557,-7.605,-0.997,-42.77,21.4,0.145,131,-32.53,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,15m,Intraday,8290.68,-1709.32,-17.09,-8.982,-2.596,-0.972,-17.58,22.2,0.172,54,-31.65,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,NIFTY50,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,NIFTY50,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,NIFTY50,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,NIFTY50,Index,1h,Swing,10005.04,5.04,0.05,0.06,0.012,0.057,-0.88,61.5,1.026,13,0.39,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,NIFTY50,Index,1h,Swing,9839.23,-160.77,-1.61,-2.025,-0.445,-1.0,-1.61,33.3,0.192,6,-26.79,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,NIFTY50,Index,1h,Swing,8874.58,-1125.42,-11.25,-4.88,-2.022,-1.0,-11.25,32.3,0.274,62,-18.15,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,NIFTY50,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,1h,Swing,8947.22,-1052.78,-10.53,-2.024,-0.928,-0.923,-11.41,48.4,0.685,128,-8.22,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,1h,Swing,8427.24,-1572.76,-15.73,-4.358,-1.154,-1.0,-15.73,34.0,0.19,53,-29.67,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,NIFTY50,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,NIFTY50,Index,4h,Swing,10015.11,15.11,0.15,0.808,0.0,1510972.704,0.0,100.0,0.0,1,15.11,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,NIFTY50,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,NIFTY50,Index,4h,Swing,9928.37,-71.63,-0.72,-0.446,-0.098,-0.555,-1.29,50.0,0.702,14,-5.12,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,NIFTY50,Index,4h,Swing,10079.46,79.46,0.79,0.8,0.0,100.839,-0.01,50.0,101.038,2,39.73,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,NIFTY50,Index,4h,Swing,9797.41,-202.59,-2.03,-0.515,-0.227,-0.555,-3.65,49.0,0.798,49,-4.13,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,NIFTY50,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,4h,Swing,8609.55,-1390.45,-13.9,-1.911,-0.843,-0.812,-17.12,34.9,0.465,86,-16.17,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,4h,Swing,9522.43,-477.57,-4.78,-1.126,-0.319,-0.973,-4.91,47.7,0.554,44,-10.85,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,4h,Swing,10008.85,8.85,0.09,0.808,0.0,885235.482,0.0,100.0,0.0,1,8.85,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,NIFTY50,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,NIFTY50,Index,1d,Positional,9888.96,-111.04,-1.11,-0.942,-0.152,-0.956,-1.16,33.3,0.044,3,-37.01,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,NIFTY50,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,NIFTY50,Index,1d,Positional,10077.27,77.27,0.77,0.368,0.058,0.843,-0.92,60.0,1.638,5,15.45,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,NIFTY50,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,NIFTY50,Index,1d,Positional,10234.31,234.31,2.34,0.616,0.273,0.969,-2.42,61.3,1.44,31,7.56,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,NIFTY50,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,NIFTY50,Index,1d,Positional,10807.14,807.14,8.07,0.744,0.709,1.785,-4.52,45.2,1.432,73,11.06,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,NIFTY50,Index,1d,Positional,9914.4,-85.6,-0.86,-0.179,-0.043,-0.305,-2.81,52.2,0.858,23,-3.72,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,NIFTY50,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,1m,Intraday,8871.13,-1128.87,-11.29,-29.84,-8.232,-1.0,-11.29,0.0,0.0,12,-94.07,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,1m,Intraday,9095.69,-904.31,-9.04,-27.163,-7.173,-1.0,-9.04,9.1,0.009,11,-82.21,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,1m,Intraday,4922.96,-5077.04,-50.77,-72.798,-45.571,-1.0,-50.77,0.0,0.0,70,-72.53,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,1m,Intraday,3334.21,-6665.79,-66.66,-79.497,-45.009,-1.0,-66.66,5.5,0.024,109,-61.15,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,1m,Intraday,6309.42,-3690.58,-36.91,-46.642,-13.63,-1.0,-36.91,2.2,0.002,45,-82.01,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,5m,Intraday,9989.34,-10.66,-0.11,-4.095,0.0,-1.0,-0.11,0.0,0.0,1,-10.66,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,5m,Intraday,9078.93,-921.07,-9.21,-15.788,-4.809,-1.0,-9.21,5.0,0.03,20,-46.05,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,5m,Intraday,9919.52,-80.48,-0.8,-7.061,-2.815,-1.0,-0.8,0.0,0.0,3,-26.83,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,5m,Intraday,7424.48,-2575.52,-25.76,-26.572,-12.194,-1.0,-25.76,9.0,0.045,67,-38.44,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,5m,Intraday,4842.47,-5157.53,-51.58,-30.78,-15.796,-1.0,-51.58,16.3,0.102,129,-39.98,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,5m,Intraday,7732.48,-2267.52,-22.68,-21.131,-7.295,-1.0,-22.68,24.2,0.092,66,-34.36,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,5m,Intraday,9909.42,-90.58,-0.91,-4.095,0.0,-1.0,-0.91,0.0,0.0,1,-90.58,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,15m,Intraday,9518.54,-481.46,-4.81,-5.962,-1.174,-0.996,-4.83,25.0,0.184,24,-20.06,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,15m,Intraday,10032.89,32.89,0.33,1.03,0.0,0.769,-0.43,75.0,1.769,4,8.22,✅,C
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,15m,Intraday,8662.72,-1337.28,-13.37,-9.148,-3.136,-0.996,-13.42,24.6,0.227,69,-19.38,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,15m,Intraday,6980.98,-3019.02,-30.19,-10.749,-4.944,-1.0,-30.19,30.3,0.291,122,-24.75,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,15m,Intraday,8083.16,-1916.84,-19.17,-6.439,-1.709,-0.963,-19.91,29.3,0.287,75,-25.56,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,1h,Swing,9938.5,-61.5,-0.61,-1.347,0.0,-1.0,-0.61,0.0,0.0,1,-61.5,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,1h,Swing,9859.93,-140.07,-1.4,-2.045,-0.381,-0.894,-1.57,26.7,0.345,15,-9.34,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,1h,Swing,9938.99,-61.01,-0.61,-1.503,-0.104,-0.9,-0.68,33.3,0.1,3,-20.34,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,1h,Swing,8963.7,-1036.3,-10.36,-4.186,-1.573,-1.0,-10.36,35.2,0.303,54,-19.19,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,1h,Swing,8442.13,-1557.87,-15.58,-2.9,-1.224,-1.0,-15.58,40.7,0.544,113,-13.79,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,1h,Swing,10391.56,391.56,3.92,1.259,0.69,1.583,-2.47,47.7,1.329,65,6.02,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,1h,Swing,9990.53,-9.47,-0.09,-1.347,0.0,-1.0,-0.09,0.0,0.0,1,-9.47,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,4h,Swing,9963.41,-36.59,-0.37,-0.808,0.0,-1.0,-0.37,0.0,0.0,1,-36.59,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,4h,Swing,10014.27,14.27,0.14,0.085,0.028,0.169,-0.85,42.1,1.053,19,0.75,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,4h,Swing,9990.04,-9.96,-0.1,-0.808,0.0,-1.0,-0.1,0.0,0.0,1,-9.96,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,4h,Swing,9761.4,-238.6,-2.39,-0.639,-0.276,-0.678,-3.52,44.2,0.752,52,-4.59,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,4h,Swing,7266.88,-2733.12,-27.33,-2.978,-1.505,-0.983,-27.82,38.9,0.342,113,-24.19,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,4h,Swing,9317.06,-682.94,-6.83,-1.145,-0.251,-0.77,-8.87,37.1,0.42,35,-19.51,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,BANKNIFTY,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,BANKNIFTY,Index,1d,Positional,9972.28,-27.72,-0.28,-0.309,-0.041,-0.407,-0.68,25.0,0.593,4,-6.93,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,BANKNIFTY,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,BANKNIFTY,Index,1d,Positional,9864.4,-135.6,-1.36,-1.054,-0.18,-0.914,-1.48,25.0,0.086,4,-33.9,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,BANKNIFTY,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,BANKNIFTY,Index,1d,Positional,10274.5,274.5,2.75,0.774,0.361,1.123,-2.45,66.7,2.007,21,13.07,✅,C
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,BANKNIFTY,Index,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,BANKNIFTY,Index,1d,Positional,9268.12,-731.88,-7.32,-0.931,-0.427,-0.659,-11.11,39.7,0.595,58,-12.62,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,BANKNIFTY,Index,1d,Positional,9985.57,-14.43,-0.14,-0.025,-0.006,-0.068,-2.13,47.4,0.97,19,-0.76,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,BANKNIFTY,Index,1d,Positional,9979.18,-20.82,-0.21,-0.728,0.0,-1.0,-0.21,0.0,0.0,1,-20.82,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,SP500,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,SP500,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,SP500,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,SP500,Index,1m,Intraday,8526.56,-1473.44,-14.73,-35.237,-13.563,-1.0,-14.73,0.0,0.0,16,-92.09,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,SP500,Index,1m,Intraday,9165.76,-834.24,-8.34,-26.776,-9.311,-1.0,-8.34,0.0,0.0,9,-92.69,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,SP500,Index,1m,Intraday,4502.39,-5497.61,-54.98,-79.466,-65.085,-1.0,-54.98,0.0,0.0,78,-70.48,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,SP500,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,SP500,Index,1m,Intraday,2963.35,-7036.65,-70.37,-91.403,-69.549,-1.0,-70.37,1.8,0.001,110,-63.97,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,SP500,Index,1m,Intraday,5010.18,-4989.82,-49.9,-72.465,-47.746,-1.0,-49.9,0.0,0.0,68,-73.38,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,SP500,Index,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,SP500,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,SP500,Index,5m,Intraday,9767.86,-232.14,-2.32,-7.641,-1.065,-1.0,-2.32,0.0,0.0,4,-58.03,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,SP500,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,SP500,Index,5m,Intraday,8808.91,-1191.09,-11.91,-15.492,-5.174,-1.0,-11.91,5.9,0.001,17,-70.06,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,SP500,Index,5m,Intraday,9558.7,-441.3,-4.41,-9.205,-1.365,-1.0,-4.41,22.2,0.03,9,-49.03,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,SP500,Index,5m,Intraday,6076.36,-3923.64,-39.24,-30.181,-16.937,-1.0,-39.24,8.2,0.028,73,-53.75,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,SP500,Index,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,SP500,Index,5m,Intraday,5081.66,-4918.34,-49.18,-27.294,-14.842,-1.0,-49.18,13.5,0.127,111,-44.31,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,SP500,Index,5m,Intraday,6801.55,-3198.45,-31.98,-22.306,-7.511,-1.0,-31.98,13.8,0.039,58,-55.15,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,SP500,Index,5m,Intraday,9952.61,-47.39,-0.47,-4.095,0.0,-1.0,-0.47,0.0,0.0,1,-47.39,✅,F
